strategy,seed,episode,total_interest,months,avg_utilization,final_debt,all_paid,credit_proxy_score
MinimumOnly,999,84,1880.6,16,0.2939,0.0,True,801.5
Snowball,999,84,1888.47,17,0.2864,0.0,True,802.7
Avalanche,999,84,1888.47,17,0.2864,0.0,True,802.7
NormalizedAvalanche,999,84,1970.68,16,0.292,0.0,True,801.8
PPO,999,85,3573.21,18,0.2048,0.0,True,816.2
MinimumOnly,999,85,3622.28,18,0.2058,0.0,True,816.0
Snowball,999,85,3678.75,19,0.2029,0.0,True,816.5
Avalanche,999,85,3618.44,19,0.2021,0.0,True,816.7
NormalizedAvalanche,999,85,3626.5,18,0.2035,0.0,True,816.4
PPO,999,86,788.33,8,0.2039,0.0,True,816.4
MinimumOnly,999,86,873.95,7,0.2213,0.0,True,813.5
Snowball,999,86,1038.93,8,0.2258,0.0,True,812.7
Avalanche,999,86,796.11,8,0.2068,0.0,True,815.9
NormalizedAvalanche,999,86,807.4,7,0.2132,0.0,True,814.8
PPO,999,87,1835.02,12,0.1555,0.0,True,824.3
MinimumOnly,999,87,1847.32,12,0.1548,0.0,True,824.5
Snowball,999,87,2064.21,13,0.1665,0.0,True,822.5
Avalanche,999,87,1967.99,13,0.1584,0.0,True,823.9
NormalizedAvalanche,999,87,1874.14,12,0.1568,0.0,True,824.1
PPO,999,88,10807.01,46,0.25,0.0,True,808.7
MinimumOnly,999,88,10830.08,46,0.2509,0.0,True,808.6
Snowball,999,88,10989.52,46,0.2533,0.0,True,808.2
Avalanche,999,88,10563.85,46,0.2503,0.0,True,808.7
NormalizedAvalanche,999,88,10798.71,46,0.2499,0.0,True,808.8
PPO,999,89,927.64,9,0.2042,0.0,True,816.3
MinimumOnly,999,89,907.83,9,0.1966,0.0,True,817.6
Snowball,999,89,967.32,10,0.1969,0.0,True,817.5
Avalanche,999,89,978.6,10,0.2002,0.0,True,817.0
NormalizedAvalanche,999,89,916.59,9,0.1917,0.0,True,818.4
PPO,999,90,14892.69,45,0.2073,0.0,True,815.8
MinimumOnly,999,90,15750.81,45,0.2093,0.0,True,815.5
Snowball,999,90,16127.03,46,0.2088,0.0,True,815.6
Avalanche,999,90,14914.53,45,0.2088,0.0,True,815.6
NormalizedAvalanche,999,90,15338.96,45,0.2075,0.0,True,815.8
PPO,999,91,2681.07,19,0.2009,0.0,True,816.9
MinimumOnly,999,91,2746.68,18,0.2134,0.0,True,814.8
Snowball,999,91,2905.1,19,0.2141,0.0,True,814.7
Avalanche,999,91,2654.17,18,0.2134,0.0,True,814.8
NormalizedAvalanche,999,91,2715.67,18,0.2111,0.0,True,815.2
PPO,999,92,3780.7,15,0.1986,0.0,True,817.2
MinimumOnly,999,92,4044.56,15,0.2005,0.0,True,816.9
Snowball,999,92,3721.75,15,0.2026,0.0,True,816.6
Avalanche,999,92,3721.75,15,0.2026,0.0,True,816.6
NormalizedAvalanche,999,92,3860.36,15,0.1981,0.0,True,817.3
PPO,999,93,11614.98,28,0.3052,0.0,True,799.6
MinimumOnly,999,93,11567.43,27,0.3131,0.0,True,798.3
Snowball,999,93,11413.18,27,0.3135,0.0,True,798.3
Avalanche,999,93,11236.61,27,0.3115,0.0,True,798.6
NormalizedAvalanche,999,93,11636.84,27,0.3133,0.0,True,798.3
PPO,999,94,647.34,6,0.1356,0.0,True,827.6
MinimumOnly,999,94,706.18,6,0.1503,0.0,True,825.2
Snowball,999,94,770.39,6,0.1691,0.0,True,822.1
Avalanche,999,94,661.67,6,0.1472,0.0,True,825.7
NormalizedAvalanche,999,94,663.11,5,0.1638,0.0,True,823.0
PPO,999,95,2124.04,11,0.2025,0.0,True,816.6
MinimumOnly,999,95,2275.22,11,0.1977,0.0,True,817.4
Snowball,999,95,2627.8,12,0.2037,0.0,True,816.4
Avalanche,999,95,2296.34,12,0.2045,0.0,True,816.3
NormalizedAvalanche,999,95,2122.15,11,0.1871,0.0,True,819.1
PPO,999,96,715.96,6,0.242,0.0,True,810.1
MinimumOnly,999,96,804.98,6,0.2299,0.0,True,812.1
Snowball,999,96,1016.79,7,0.2627,0.0,True,806.7
Avalanche,999,96,732.69,7,0.2257,0.0,True,812.8
NormalizedAvalanche,999,96,715.35,6,0.2163,0.0,True,814.3
PPO,999,97,2180.57,9,0.2015,0.0,True,816.8
MinimumOnly,999,97,2213.89,9,0.2039,0.0,True,816.3
Snowball,999,97,2408.17,10,0.2031,0.0,True,816.5
Avalanche,999,97,2154.34,10,0.1853,0.0,True,819.4
NormalizedAvalanche,999,97,2135.18,9,0.1983,0.0,True,817.3
PPO,999,98,5956.15,21,0.2591,0.0,True,807.2
MinimumOnly,999,98,6166.73,21,0.2618,0.0,True,806.8
Snowball,999,98,6452.19,21,0.2707,0.0,True,805.3
Avalanche,999,98,5747.63,21,0.2588,0.0,True,807.3
NormalizedAvalanche,999,98,5970.41,21,0.2575,0.0,True,807.5
PPO,999,99,655.52,7,0.1911,0.0,True,818.5
MinimumOnly,999,99,660.35,7,0.1884,0.0,True,818.9
Snowball,999,99,669.9,7,0.1958,0.0,True,817.7
Avalanche,999,99,669.9,7,0.1958,0.0,True,817.7
NormalizedAvalanche,999,99,632.61,7,0.1709,0.0,True,821.8
PPO,999,100,14880.87,35,0.2811,0.0,True,803.6
MinimumOnly,999,100,15315.28,35,0.283,0.0,True,803.3
Snowball,999,100,15834.7,35,0.2899,0.0,True,802.2
Avalanche,999,100,14863.42,34,0.291,0.0,True,802.0
NormalizedAvalanche,999,100,15307.99,34,0.2911,0.0,True,802.0
PPO,999,101,3745.14,16,0.2104,0.0,True,815.3
MinimumOnly,999,101,4409.66,17,0.1996,0.0,True,817.1
Snowball,999,101,5130.78,17,0.214,0.0,True,814.7
Avalanche,999,101,3828.77,17,0.2065,0.0,True,815.9
NormalizedAvalanche,999,101,4354.45,16,0.2094,0.0,True,815.5
PPO,999,102,3597.52,14,0.1927,0.0,True,818.2
MinimumOnly,999,102,3958.63,15,0.1791,0.0,True,820.5
Snowball,999,102,3773.17,15,0.1889,0.0,True,818.8
Avalanche,999,102,3631.4,15,0.1842,0.0,True,819.6
NormalizedAvalanche,999,102,3952.34,14,0.1911,0.0,True,818.5
PPO,999,103,4107.07,18,0.2164,0.0,True,814.3
MinimumOnly,999,103,4559.72,18,0.2189,0.0,True,813.9
Snowball,999,103,4452.36,19,0.2188,0.0,True,813.9
Avalanche,999,103,4243.08,19,0.2163,0.0,True,814.3
NormalizedAvalanche,999,103,4511.15,18,0.2162,0.0,True,814.3
PPO,999,104,1294.17,8,0.1795,0.0,True,820.4
MinimumOnly,999,104,1301.17,8,0.1807,0.0,True,820.2
Snowball,999,104,1469.05,9,0.1827,0.0,True,819.9
Avalanche,999,104,1318.64,9,0.1759,0.0,True,821.0
NormalizedAvalanche,999,104,1228.37,8,0.1756,0.0,True,821.0
PPO,999,105,4797.06,23,0.2026,0.0,True,816.6
MinimumOnly,999,105,5150.07,23,0.2033,0.0,True,816.5
Snowball,999,105,5425.8,23,0.2099,0.0,True,815.4
Avalanche,999,105,4903.58,23,0.2075,0.0,True,815.8
NormalizedAvalanche,999,105,4915.76,23,0.2007,0.0,True,816.9
PPO,999,106,1426.25,12,0.2038,0.0,True,816.4
MinimumOnly,999,106,1450.61,11,0.2145,0.0,True,814.6
Snowball,999,106,1522.45,13,0.2075,0.0,True,815.8
Avalanche,999,106,1496.26,12,0.2231,0.0,True,813.2
NormalizedAvalanche,999,106,1412.08,11,0.2139,0.0,True,814.7
PPO,999,107,2092.93,11,0.167,0.0,True,822.4
MinimumOnly,999,107,2222.84,10,0.1775,0.0,True,820.7
Snowball,999,107,2194.78,11,0.1784,0.0,True,820.6
Avalanche,999,107,2194.78,11,0.1784,0.0,True,820.6
NormalizedAvalanche,999,107,2141.06,10,0.1766,0.0,True,820.9
PPO,999,108,1420.27,10,0.2232,0.0,True,813.2
MinimumOnly,999,108,1430.88,9,0.2316,0.0,True,811.8
Snowball,999,108,1582.63,10,0.2365,0.0,True,811.0
Avalanche,999,108,1497.55,10,0.2383,0.0,True,810.7
NormalizedAvalanche,999,108,1420.69,9,0.2306,0.0,True,811.9
PPO,999,109,3107.72,15,0.1831,0.0,True,819.8
MinimumOnly,999,109,3220.23,15,0.1856,0.0,True,819.4
Snowball,999,109,3616.69,16,0.1947,0.0,True,817.9
Avalanche,999,109,2982.21,15,0.1843,0.0,True,819.6
NormalizedAvalanche,999,109,3103.52,15,0.1815,0.0,True,820.1
PPO,999,110,6116.15,24,0.2199,0.0,True,813.7
MinimumOnly,999,110,6738.05,24,0.2209,0.0,True,813.6
Snowball,999,110,7388.13,25,0.2234,0.0,True,813.1
Avalanche,999,110,6187.22,24,0.2228,0.0,True,813.2
NormalizedAvalanche,999,110,6363.87,23,0.2272,0.0,True,812.5
PPO,999,111,1662.65,9,0.1843,0.0,True,819.6
MinimumOnly,999,111,1740.02,9,0.1806,0.0,True,820.2
Snowball,999,111,1909.18,9,0.1965,0.0,True,817.6
Avalanche,999,111,1704.07,9,0.1905,0.0,True,818.6
NormalizedAvalanche,999,111,1627.45,9,0.1703,0.0,True,821.9
PPO,999,112,2421.68,18,0.224,0.0,True,813.0
MinimumOnly,999,112,2353.99,17,0.227,0.0,True,812.5
Snowball,999,112,2298.01,17,0.2292,0.0,True,812.2
Avalanche,999,112,2298.01,17,0.2292,0.0,True,812.2
NormalizedAvalanche,999,112,2381.7,17,0.2236,0.0,True,813.1
PPO,999,113,1287.4,8,0.2466,0.0,True,809.3
MinimumOnly,999,113,1353.99,8,0.2415,0.0,True,810.1
Snowball,999,113,1529.8,9,0.2673,0.0,True,805.9
Avalanche,999,113,1467.43,9,0.2624,0.0,True,806.7
NormalizedAvalanche,999,113,1319.24,8,0.2256,0.0,True,812.8
PPO,999,114,8282.16,36,0.1693,0.0,True,822.1
MinimumOnly,999,114,8341.55,35,0.1735,0.0,True,821.4
Snowball,999,114,8795.43,36,0.1749,0.0,True,821.1
Avalanche,999,114,8283.62,35,0.176,0.0,True,821.0
NormalizedAvalanche,999,114,8311.73,35,0.1733,0.0,True,821.4
PPO,999,115,4737.55,22,0.2196,0.0,True,813.8
MinimumOnly,999,115,5085.9,22,0.2195,0.0,True,813.8
Snowball,999,115,5489.36,23,0.2194,0.0,True,813.8
Avalanche,999,115,4776.26,23,0.215,0.0,True,814.5
NormalizedAvalanche,999,115,4871.54,22,0.2171,0.0,True,814.2
PPO,999,116,13139.98,56,0.2682,0.0,True,805.7
MinimumOnly,999,116,13901.63,57,0.2672,0.0,True,805.9
Snowball,999,116,14558.13,57,0.2699,0.0,True,805.5
Avalanche,999,116,13031.08,55,0.2725,0.0,True,805.0
NormalizedAvalanche,999,116,13323.57,56,0.2684,0.0,True,805.7
PPO,999,117,8078.78,30,0.2639,0.0,True,806.5
MinimumOnly,999,117,9123.57,30,0.2675,0.0,True,805.9
Snowball,999,117,10427.88,32,0.2656,0.0,True,806.2
Avalanche,999,117,8016.94,30,0.2668,0.0,True,806.0
NormalizedAvalanche,999,117,9257.02,31,0.2601,0.0,True,807.1
PPO,999,118,2996.57,16,0.3184,0.0,True,797.5
MinimumOnly,999,118,3154.6,16,0.3274,0.0,True,796.0
Snowball,999,118,3280.45,17,0.3165,0.0,True,797.8
Avalanche,999,118,3062.11,16,0.3276,0.0,True,795.9
NormalizedAvalanche,999,118,3077.48,16,0.3187,0.0,True,797.4
PPO,999,119,2278.72,14,0.1784,0.0,True,820.6
MinimumOnly,999,119,2435.96,14,0.1841,0.0,True,819.6
Snowball,999,119,2554.82,15,0.184,0.0,True,819.6
Avalanche,999,119,2297.28,14,0.1823,0.0,True,819.9
NormalizedAvalanche,999,119,2360.21,14,0.1785,0.0,True,820.6
PPO,999,120,759.23,7,0.1621,0.0,True,823.2
MinimumOnly,999,120,742.42,7,0.155,0.0,True,824.4
Snowball,999,120,773.31,7,0.1649,0.0,True,822.8
Avalanche,999,120,908.02,8,0.1798,0.0,True,820.3
NormalizedAvalanche,999,120,735.79,7,0.1473,0.0,True,825.7
PPO,999,121,5773.36,18,0.2579,0.0,True,807.4
MinimumOnly,999,121,6199.36,18,0.2594,0.0,True,807.2
Snowball,999,121,6402.43,19,0.2554,0.0,True,807.9
Avalanche,999,121,5635.75,18,0.2572,0.0,True,807.6
NormalizedAvalanche,999,121,5971.4,18,0.2572,0.0,True,807.6
PPO,999,122,1813.54,11,0.1856,0.0,True,819.4
MinimumOnly,999,122,1910.04,11,0.1834,0.0,True,819.7
Snowball,999,122,1999.69,11,0.2054,0.0,True,816.1
Avalanche,999,122,1848.44,11,0.199,0.0,True,817.2
NormalizedAvalanche,999,122,1843.04,10,0.1999,0.0,True,817.0
PPO,999,123,570.11,5,0.2829,0.0,True,803.3
MinimumOnly,999,123,437.09,4,0.2338,0.0,True,811.4
Snowball,999,123,643.4,6,0.2793,0.0,True,803.9
Avalanche,999,123,536.59,6,0.2193,0.0,True,813.8
NormalizedAvalanche,999,123,422.09,4,0.2233,0.0,True,813.2
PPO,999,124,6632.15,28,0.2209,0.0,True,813.5
MinimumOnly,999,124,6649.27,28,0.2207,0.0,True,813.6
Snowball,999,124,6636.46,28,0.2239,0.0,True,813.0
Avalanche,999,124,6636.46,28,0.2239,0.0,True,813.0
NormalizedAvalanche,999,124,6643.37,28,0.2199,0.0,True,813.7
PPO,999,125,3340.01,10,0.1899,0.0,True,818.7
MinimumOnly,999,125,3313.81,10,0.1838,0.0,True,819.7
Snowball,999,125,3618.59,10,0.2017,0.0,True,816.7
Avalanche,999,125,3328.32,11,0.1747,0.0,True,821.2
NormalizedAvalanche,999,125,3173.27,9,0.1969,0.0,True,817.5
PPO,999,126,5198.43,24,0.2619,0.0,True,806.8
MinimumOnly,999,126,5517.89,24,0.2659,0.0,True,806.1
Snowball,999,126,6143.83,26,0.2627,0.0,True,806.7
Avalanche,999,126,5081.58,25,0.2511,0.0,True,808.6
NormalizedAvalanche,999,126,5223.37,24,0.2605,0.0,True,807.0
PPO,999,127,4072.98,25,0.2237,0.0,True,813.1
MinimumOnly,999,127,4190.51,25,0.2243,0.0,True,813.0
Snowball,999,127,4101.23,25,0.2311,0.0,True,811.9
Avalanche,999,127,4101.23,25,0.2311,0.0,True,811.9
NormalizedAvalanche,999,127,4381.34,25,0.2233,0.0,True,813.2
PPO,999,128,6130.16,23,0.286,0.0,True,802.8
MinimumOnly,999,128,6329.96,23,0.2813,0.0,True,803.6
Snowball,999,128,6134.02,23,0.2937,0.0,True,801.5
Avalanche,999,128,6134.02,23,0.2937,0.0,True,801.5
NormalizedAvalanche,999,128,6455.23,23,0.2805,0.0,True,803.7
PPO,999,129,3160.33,15,0.2545,0.0,True,808.0
MinimumOnly,999,129,3290.67,15,0.2576,0.0,True,807.5
Snowball,999,129,3731.17,17,0.2566,0.0,True,807.7
Avalanche,999,129,3111.78,15,0.2608,0.0,True,807.0
NormalizedAvalanche,999,129,3147.18,15,0.2528,0.0,True,808.3
PPO,999,130,3169.22,15,0.2075,0.0,True,815.8
MinimumOnly,999,130,3323.74,15,0.2094,0.0,True,815.4
Snowball,999,130,3402.11,15,0.2127,0.0,True,814.9
Avalanche,999,130,3174.14,15,0.2109,0.0,True,815.2
NormalizedAvalanche,999,130,3156.76,15,0.2028,0.0,True,816.5
PPO,999,131,2175.54,11,0.1885,0.0,True,818.9
MinimumOnly,999,131,2681.02,11,0.1956,0.0,True,817.7
Snowball,999,131,3034.15,12,0.1987,0.0,True,817.2
Avalanche,999,131,2188.27,12,0.1762,0.0,True,820.9
NormalizedAvalanche,999,131,2535.71,11,0.189,0.0,True,818.8
PPO,999,132,1238.68,9,0.1924,0.0,True,818.2
MinimumOnly,999,132,1377.04,9,0.199,0.0,True,817.2
Snowball,999,132,1443.53,9,0.2091,0.0,True,815.5
Avalanche,999,132,1248.83,9,0.1974,0.0,True,817.4
NormalizedAvalanche,999,132,1314.93,9,0.1904,0.0,True,818.6
PPO,999,133,2580.18,14,0.2935,0.0,True,801.6
MinimumOnly,999,133,2611.38,13,0.3201,0.0,True,797.2
Snowball,999,133,2667.77,14,0.3107,0.0,True,798.7
Avalanche,999,133,2759.29,15,0.3068,0.0,True,799.4
NormalizedAvalanche,999,133,2583.8,13,0.3103,0.0,True,798.8
PPO,999,134,12160.31,51,0.2062,0.0,True,816.0
MinimumOnly,999,134,13343.88,52,0.208,0.0,True,815.7
Snowball,999,134,13531.47,52,0.2107,0.0,True,815.2
Avalanche,999,134,11788.87,51,0.2066,0.0,True,815.9
NormalizedAvalanche,999,134,13087.54,52,0.207,0.0,True,815.8
PPO,999,135,370.69,5,0.1615,0.0,True,823.4
MinimumOnly,999,135,366.1,4,0.1563,0.0,True,824.2
Snowball,999,135,482.7,5,0.1671,0.0,True,822.4
Avalanche,999,135,426.38,5,0.2135,0.0,True,814.8
NormalizedAvalanche,999,135,352.38,4,0.1565,0.0,True,824.2
PPO,999,136,1725.72,10,0.1471,0.0,True,825.7
MinimumOnly,999,136,1943.16,9,0.1744,0.0,True,821.2
Snowball,999,136,1976.88,9,0.1765,0.0,True,820.9
Avalanche,999,136,1752.11,10,0.1541,0.0,True,824.6
NormalizedAvalanche,999,136,1790.29,9,0.161,0.0,True,823.4
PPO,999,137,19240.23,60,0.2868,9159.64,False,745.6
MinimumOnly,999,137,19338.85,60,0.2871,9258.26,False,745.0
Snowball,999,137,19235.64,60,0.2868,9176.23,False,745.5
Avalanche,999,137,19136.17,60,0.2866,9065.45,False,746.3
NormalizedAvalanche,999,137,19274.89,60,0.2869,9194.3,False,745.4
PPO,999,138,2805.82,15,0.1635,0.0,True,823.0
MinimumOnly,999,138,2798.17,14,0.1754,0.0,True,821.1
Snowball,999,138,2897.86,15,0.1718,0.0,True,821.7
Avalanche,999,138,2897.86,15,0.1718,0.0,True,821.7
NormalizedAvalanche,999,138,2789.02,14,0.1742,0.0,True,821.3
PPO,999,139,6184.39,28,0.1847,0.0,True,819.5
MinimumOnly,999,139,6227.52,28,0.1843,0.0,True,819.6
Snowball,999,139,5852.89,28,0.1857,0.0,True,819.4
Avalanche,999,139,5740.65,28,0.1846,0.0,True,819.5
NormalizedAvalanche,999,139,6375.16,27,0.1903,0.0,True,818.6
PPO,999,140,8862.41,28,0.2328,0.0,True,811.6
MinimumOnly,999,140,8868.61,28,0.2331,0.0,True,811.5
Snowball,999,140,9022.6,29,0.2329,0.0,True,811.6
Avalanche,999,140,8773.41,28,0.2371,0.0,True,810.9
NormalizedAvalanche,999,140,8891.25,28,0.2321,0.0,True,811.7
PPO,999,141,7265.69,28,0.2648,0.0,True,806.3
MinimumOnly,999,141,8097.53,28,0.2642,0.0,True,806.4
Snowball,999,141,8140.88,29,0.2641,0.0,True,806.4
Avalanche,999,141,7176.61,28,0.2645,0.0,True,806.4
NormalizedAvalanche,999,141,8434.38,28,0.2661,0.0,True,806.1
PPO,999,142,4616.11,21,0.2019,0.0,True,816.7
MinimumOnly,999,142,5637.65,22,0.1978,0.0,True,817.4
Snowball,999,142,6134.1,22,0.2018,0.0,True,816.7
Avalanche,999,142,4543.93,21,0.2002,0.0,True,817.0
NormalizedAvalanche,999,142,4865.67,21,0.2004,0.0,True,816.9
PPO,999,143,1065.1,10,0.3225,0.0,True,796.8
MinimumOnly,999,143,980.94,10,0.2903,0.0,True,802.1
Snowball,999,143,1133.0,11,0.3161,0.0,True,797.8
Avalanche,999,143,1133.0,11,0.3161,0.0,True,797.8
NormalizedAvalanche,999,143,938.91,9,0.3015,0.0,True,800.3
PPO,999,144,4471.71,15,0.2024,0.0,True,816.6
MinimumOnly,999,144,4754.6,15,0.2027,0.0,True,816.5
Snowball,999,144,4988.45,15,0.2102,0.0,True,815.3
Avalanche,999,144,4448.95,15,0.2027,0.0,True,816.6
NormalizedAvalanche,999,144,4614.65,15,0.1994,0.0,True,817.1
PPO,999,145,1699.58,9,0.2453,0.0,True,809.5
MinimumOnly,999,145,1892.48,9,0.2511,0.0,True,808.6
Snowball,999,145,2149.48,10,0.2598,0.0,True,807.1
Avalanche,999,145,1783.69,9,0.2585,0.0,True,807.4
NormalizedAvalanche,999,145,1673.33,9,0.2329,0.0,True,811.6
PPO,999,146,3129.7,16,0.2228,0.0,True,813.2
MinimumOnly,999,146,3223.9,16,0.2248,0.0,True,812.9
Snowball,999,146,3375.59,17,0.2325,0.0,True,811.6
Avalanche,999,146,3375.59,17,0.2325,0.0,True,811.6
NormalizedAvalanche,999,146,3273.38,16,0.2226,0.0,True,813.3
PPO,999,147,10056.44,29,0.2014,0.0,True,816.8
MinimumOnly,999,147,10033.52,28,0.2074,0.0,True,815.8
Snowball,999,147,10278.31,28,0.2096,0.0,True,815.4
Avalanche,999,147,9933.49,29,0.2035,0.0,True,816.4
NormalizedAvalanche,999,147,9980.65,28,0.207,0.0,True,815.8
PPO,999,148,13953.78,41,0.2874,0.0,True,802.6
MinimumOnly,999,148,14080.38,41,0.288,0.0,True,802.5
Snowball,999,148,13598.57,40,0.2945,0.0,True,801.4
Avalanche,999,148,13598.57,40,0.2945,0.0,True,801.4
NormalizedAvalanche,999,148,14358.63,40,0.2967,0.0,True,801.0
PPO,999,149,552.36,5,0.2065,0.0,True,815.9
MinimumOnly,999,149,480.09,5,0.1669,0.0,True,822.5
Snowball,999,149,552.36,5,0.2065,0.0,True,815.9
Avalanche,999,149,552.36,5,0.2065,0.0,True,815.9
NormalizedAvalanche,999,149,496.7,5,0.1709,0.0,True,821.8
PPO,999,150,6593.04,23,0.3148,0.0,True,798.1
MinimumOnly,999,150,7048.06,24,0.3027,0.0,True,800.1
Snowball,999,150,6950.61,24,0.3115,0.0,True,798.6
Avalanche,999,150,6507.19,24,0.3151,0.0,True,798.0
NormalizedAvalanche,999,150,7301.41,24,0.3037,0.0,True,799.9
PPO,999,151,4076.43,18,0.2416,0.0,True,810.1
MinimumOnly,999,151,4066.31,18,0.2399,0.0,True,810.4
Snowball,999,151,3957.83,18,0.2416,0.0,True,810.1
Avalanche,999,151,4088.71,19,0.2424,0.0,True,810.0
NormalizedAvalanche,999,151,4055.11,18,0.2395,0.0,True,810.5
PPO,999,152,3412.41,13,0.1982,0.0,True,817.3
MinimumOnly,999,152,3620.28,13,0.1997,0.0,True,817.1
Snowball,999,152,3811.83,15,0.1936,0.0,True,818.1
Avalanche,999,152,3435.95,14,0.1866,0.0,True,819.2
NormalizedAvalanche,999,152,3497.82,13,0.196,0.0,True,817.7
PPO,999,153,4107.2,17,0.1774,0.0,True,820.7
MinimumOnly,999,153,4326.0,16,0.1923,0.0,True,818.3
Snowball,999,153,4491.61,17,0.1871,0.0,True,819.1
Avalanche,999,153,4358.18,17,0.1905,0.0,True,818.6
NormalizedAvalanche,999,153,4182.28,16,0.1869,0.0,True,819.2
PPO,999,154,1176.42,11,0.2148,0.0,True,814.6
MinimumOnly,999,154,1223.03,11,0.2176,0.0,True,814.1
Snowball,999,154,1376.47,12,0.2343,0.0,True,811.3
Avalanche,999,154,1237.31,11,0.2329,0.0,True,811.6
NormalizedAvalanche,999,154,1219.26,11,0.2149,0.0,True,814.5
PPO,999,155,7928.85,28,0.3021,0.0,True,800.2
MinimumOnly,999,155,8337.45,29,0.2939,0.0,True,801.5
Snowball,999,155,8071.29,29,0.2986,0.0,True,800.7
Avalanche,999,155,8090.17,29,0.2998,0.0,True,800.5
NormalizedAvalanche,999,155,8274.05,28,0.3033,0.0,True,800.0
PPO,999,156,2667.58,11,0.1634,0.0,True,823.0
MinimumOnly,999,156,2773.61,9,0.2004,0.0,True,816.9
Snowball,999,156,2965.0,10,0.1956,0.0,True,817.7
Avalanche,999,156,2848.51,11,0.1847,0.0,True,819.5
NormalizedAvalanche,999,156,2662.34,9,0.1961,0.0,True,817.6
PPO,999,157,2099.39,14,0.201,0.0,True,816.8
MinimumOnly,999,157,2334.99,14,0.1938,0.0,True,818.0
Snowball,999,157,2466.62,15,0.2043,0.0,True,816.3
Avalanche,999,157,2078.92,14,0.1993,0.0,True,817.1
NormalizedAvalanche,999,157,2290.39,14,0.1911,0.0,True,818.5
PPO,999,158,1372.04,7,0.1706,0.0,True,821.8
MinimumOnly,999,158,1390.86,7,0.1678,0.0,True,822.3
Snowball,999,158,1523.92,8,0.18,0.0,True,820.3
Avalanche,999,158,1523.92,8,0.18,0.0,True,820.3
NormalizedAvalanche,999,158,1415.75,7,0.1665,0.0,True,822.5
PPO,999,159,2021.33,13,0.2299,0.0,True,812.1
MinimumOnly,999,159,2032.85,13,0.2289,0.0,True,812.2
Snowball,999,159,2211.13,14,0.24,0.0,True,810.4
Avalanche,999,159,2119.4,14,0.2353,0.0,True,811.2
NormalizedAvalanche,999,159,2001.84,12,0.2427,0.0,True,810.0
PPO,999,160,2959.53,16,0.3118,0.0,True,798.6
MinimumOnly,999,160,3160.31,17,0.2913,0.0,True,801.9
Snowball,999,160,3060.15,16,0.3183,0.0,True,797.5
Avalanche,999,160,3120.04,17,0.314,0.0,True,798.2
NormalizedAvalanche,999,160,3278.36,16,0.3003,0.0,True,800.4
PPO,999,161,2902.65,15,0.2139,0.0,True,814.7
MinimumOnly,999,161,2833.07,15,0.2162,0.0,True,814.3
Snowball,999,161,2947.56,16,0.216,0.0,True,814.4
Avalanche,999,161,2855.94,16,0.2133,0.0,True,814.8
NormalizedAvalanche,999,161,2859.0,15,0.2112,0.0,True,815.2
PPO,999,162,1846.4,11,0.179,0.0,True,820.5
MinimumOnly,999,162,1876.32,11,0.1689,0.0,True,822.1
Snowball,999,162,1863.52,11,0.1789,0.0,True,820.5
Avalanche,999,162,1865.42,11,0.1826,0.0,True,819.9
NormalizedAvalanche,999,162,1819.1,11,0.1657,0.0,True,822.7
PPO,999,163,4054.29,21,0.1834,0.0,True,819.7
MinimumOnly,999,163,4029.03,20,0.1898,0.0,True,818.7
Snowball,999,163,4218.63,21,0.1916,0.0,True,818.4
Avalanche,999,163,4212.22,21,0.1916,0.0,True,818.4
NormalizedAvalanche,999,163,4032.42,20,0.188,0.0,True,819.0
PPO,999,164,5391.63,18,0.1963,0.0,True,817.6
MinimumOnly,999,164,5565.37,18,0.1956,0.0,True,817.7
Snowball,999,164,5923.08,19,0.1963,0.0,True,817.6
Avalanche,999,164,5584.91,19,0.1947,0.0,True,817.9
NormalizedAvalanche,999,164,5486.92,18,0.1946,0.0,True,817.9
PPO,999,165,9701.53,28,0.2108,0.0,True,815.2
MinimumOnly,999,165,10710.75,29,0.2057,0.0,True,816.1
Snowball,999,165,11649.49,29,0.2115,0.0,True,815.1
Avalanche,999,165,9605.08,29,0.2069,0.0,True,815.9
NormalizedAvalanche,999,165,10846.23,29,0.2066,0.0,True,815.9
PPO,999,166,2800.38,21,0.2236,0.0,True,813.1
MinimumOnly,999,166,2901.62,21,0.2234,0.0,True,813.1
Snowball,999,166,2789.89,21,0.2264,0.0,True,812.6
Avalanche,999,166,2789.89,21,0.2264,0.0,True,812.6
NormalizedAvalanche,999,166,2946.83,21,0.2241,0.0,True,813.0
PPO,999,167,4293.03,16,0.2399,0.0,True,810.4
MinimumOnly,999,167,4669.48,16,0.2391,0.0,True,810.6
Snowball,999,167,5121.97,17,0.2446,0.0,True,809.6
Avalanche,999,167,4221.85,17,0.2293,0.0,True,812.2
NormalizedAvalanche,999,167,4542.91,16,0.2384,0.0,True,810.7
PPO,999,168,4555.62,21,0.2215,0.0,True,813.5
MinimumOnly,999,168,4849.15,21,0.2239,0.0,True,813.1
Snowball,999,168,5228.38,22,0.2277,0.0,True,812.4
Avalanche,999,168,4461.91,21,0.2241,0.0,True,813.0
NormalizedAvalanche,999,168,4745.55,21,0.2221,0.0,True,813.4
PPO,999,169,1650.18,9,0.2019,0.0,True,816.7
MinimumOnly,999,169,1582.47,8,0.2171,0.0,True,814.2
Snowball,999,169,1589.99,8,0.2273,0.0,True,812.5
